name_1,name_2,one_city,us_state,user_trns_count,user_amount_mean,user_amount_median,user_amount_std,user_amount_min,user_amount_max,user_first_time,user_last_time,user_active_days,user_trns_per_day
Ryan,Cook,Roseland,NE,635,4.095387587635732,33.94,107.51967908101885,1.0,1309.11,2019-01-01 10:40:00,2020-03-10 10:35:00,433,1.466512702078522
Ryan,Foster,Hampton,FL,313,4.569105891849747,76.92,101.25511772635413,7.32,1024.66,2019-01-02 12:11:00,2020-03-10 01:27:00,432,0.7245370370370371
Ryan,Johnson,Alva,WY,661,4.570535515732719,75.97,92.55157184032376,25.64,912.51,2019-01-01 04:59:00,2020-03-10 09:16:00,434,1.523041474654378
Ryan,Joseph,Atlantic,VA,1283,4.589963092153209,76.04,101.79780461141807,6.86,1036.05,2019-01-01 15:10:00,2020-03-10 01:22:00,433,2.9630484988452657
Sabrina,Johnson,Thompson,UT,1865,4.075395377610597,34.52,133.7631506493265,1.0,3596.4,2019-01-01 00:31:00,2020-03-10 13:20:00,434,4.297235023041475
Sabrina,Nolan,Phenix City,AL,1226,4.420744786346575,54.51,99.76880397511782,1.0,1215.79,2019-01-01 14:33:00,2020-03-10 15:25:00,434,2.824884792626728
Sally,Moore,Hopkins,SC,908,4.252160166836389,48.75,115.48358957103581,1.0,1371.23,2019-01-01 13:17:00,2020-03-10 15:45:00,434,2.0921658986175116
Samuel,Farrell,Cleveland,AL,1235,4.144433285250942,36.51,151.9832727566604,1.02,4080.93,2019-01-01 09:15:00,2020-03-10 15:04:00,434,2.845622119815668
Samuel,Frey,Edmond,OK,1524,4.1318579923616285,40.195,158.45443605755952,1.0,2995.81,2019-01-01 15:35:00,2020-03-09 20:56:00,433,3.5196304849884528
Samuel,Jenkins,Westport,KY,1719,4.293518977781166,55.24,76.47299047802716,1.02,963.9,2019-01-01 04:18:00,2020-03-10 14:56:00,434,3.9608294930875574
Samuel,Johnston,Birmingham,AL,1531,4.155656848568933,41.12,128.82076867899775,1.01,2409.18,2019-01-01 16:53:00,2020-03-09 22:33:00,433,3.535796766743649
Samuel,Sandoval,Mounds,OK,912,4.061745285327902,37.905,108.59361913526836,1.04,1445.38,2019-01-01 14:00:00,2020-03-09 22:22:00,433,2.1062355658198615
Samuel,Sellers,Kenner,LA,7,5.894591718432197,274.73,420.0860633024528,9.76,963.05,2020-01-10 22:27:00,2020-01-11 22:16:00,1,7.0
Samuel,Short,Sacramento,CA,337,4.079591360935704,40.67,72.18954678453736,1.13,814.39,2019-01-01 17:33:00,2020-03-10 09:14:00,433,0.7782909930715936
Sandra,Davies,Dexter,KS,313,4.360252144405333,43.6,151.5650228971266,1.38,1600.14,2019-01-01 06:53:00,2020-03-10 01:08:00,433,0.7228637413394919
Sandra,Schwartz,Sunflower,MS,307,4.052995374833212,33.04,104.6838744793819,1.01,1101.07,2019-01-01 00:36:00,2020-03-10 02:59:00,434,0.7073732718894009
Sara,Harris,Tupper Lake,NY,1854,4.44313930286904,53.260000000000005,103.8355568017058,1.02,1387.23,2019-01-01 12:28:00,2020-03-10 11:29:00,433,4.28175519630485
Sara,Ramirez,Birmingham,IA,1875,4.110127181103294,38.2,127.9322295949248,1.02,2326.12,2019-01-01 03:45:00,2020-03-10 16:03:00,434,4.320276497695852
Sarah,Adams,Ridgeland,MS,637,4.101061357416943,41.71,80.42858931789048,1.08,1283.93,2019-01-02 15:39:00,2020-03-10 07:12:00,432,1.474537037037037
Sarah,Bell,Galatia,IL,321,4.210125826430585,33.37,140.45211953973094,1.0,1151.72,2019-01-01 19:02:00,2020-03-07 19:57:00,431,0.7447795823665894
Sarah,Bishop,Meridian,TX,1563,4.467744555815012,53.84,124.78050301153327,1.01,2228.7,2019-01-01 02:51:00,2020-03-10 13:47:00,434,3.6013824884792625
Sarah,Clark,North Wilkesboro,NC,1633,4.3706311188925975,50.35,99.21848797514393,1.04,1280.14,2019-01-01 09:36:00,2020-03-10 15:16:00,434,3.762672811059908
Sarah,Cross,Bigelow,MN,313,4.340848063675116,30.86,236.4044502016954,1.03,3438.31,2019-01-01 00:58:00,2020-03-10 04:20:00,434,0.7211981566820277
Sarah,Foster,Ford,VA,928,4.023119174353993,37.510000000000005,91.23611957077797,1.0,1314.86,2019-01-01 17:03:00,2020-03-10 04:13:00,433,2.143187066974596
Sarah,Scott,Wichita,KS,310,4.21690612666003,52.75,89.01526255222689,1.19,1029.22,2019-01-01 16:05:00,2020-03-08 17:14:00,432,0.7175925925925926
Savannah,Clark,Seattle,WA,7,6.513363633155086,823.17,366.5934379754589,8.65,1027.85,2019-11-30 02:57:00,2019-12-01 23:10:00,1,7.0
Savannah,Lewis,North Tonawanda,NY,640,4.572907484628835,54.625,161.32778391868774,1.02,1629.08,2019-01-01 00:40:00,2020-03-10 14:41:00,434,1.4746543778801844
Scott,Cole,North Las Vegas,NV,317,4.327346405714013,50.17,136.0426948956493,1.14,1414.68,2019-01-05 08:03:00,2020-03-08 09:24:00,428,0.7406542056074766
Scott,Edwards,Pembroke,NC,615,4.323227276943297,53.0,159.28800926332534,1.06,2249.41,2019-01-01 05:46:00,2020-03-09 20:54:00,433,1.420323325635104
Scott,Fuller,Haw River,NC,1579,4.105907597573783,33.59,200.38891744331903,1.01,5816.67,2019-01-01 12:19:00,2020-03-10 08:40:00,433,3.6466512702078524
Scott,Martin,Freedom,WY,1224,4.296208618429766,43.215,273.2658213427997,1.01,8845.93,2019-01-01 02:26:00,2020-03-10 10:22:00,434,2.8202764976958523
Scott,Martin,Kensington,MD,1572,4.0278223955707,36.864999999999995,110.30434736412495,1.0,2400.07,2019-01-01 01:09:00,2020-03-10 15:30:00,434,3.622119815668203
Scott,Sullivan,Newton,NH,324,4.354242984312587,46.305,154.371321363,1.04,1702.69,2019-01-01 15:29:00,2020-03-10 09:31:00,433,0.7482678983833718
Sean,Miller,Thornville,OH,301,4.277096535786534,39.31,219.30839853883845,1.03,3192.57,2019-01-06 13:55:00,2020-03-09 07:24:00,427,0.7049180327868853
Shannon,Bell,Georgetown,MN,1210,3.979883224687391,32.269999999999996,118.15450923571618,1.0,3124.85,2019-01-01 19:32:00,2020-03-10 14:29:00,433,2.7944572748267897
Shannon,Patterson,Mount Morris,NY,970,4.225713696168897,42.935,118.50074266382971,1.04,1731.62,2019-01-01 05:46:00,2020-03-10 04:55:00,433,2.240184757505774
Shannon,Williams,Alpharetta,GA,1560,3.8962139547174868,22.105,97.94512623391581,1.0,1570.33,2019-01-01 13:08:00,2020-03-10 13:56:00,434,3.5944700460829493
Sharon,Johnson,Conway,WA,1894,4.103190572321607,34.17,136.53771305746608,1.0,3123.66,2019-01-01 00:34:00,2020-03-10 16:06:00,434,4.364055299539171
Sharon,Powell,Wendel,CA,320,4.229098969679832,33.385000000000005,127.12727103678729,1.01,989.31,2019-01-04 10:51:00,2020-03-09 23:31:00,430,0.7441860465116279
Sharon,Smith,Sun City,CA,1841,4.541986994392074,53.76,147.55470704912292,1.03,2415.54,2019-01-01 11:31:00,2020-03-10 14:40:00,434,4.241935483870968
Shawn,King,Athena,OR,933,4.5502274356686545,76.13,81.17581149816822,24.74,582.12,2019-01-01 00:40:00,2020-03-10 14:58:00,434,2.1497695852534564
Sheila,Baker,Belle Fourche,SD,615,4.284542874842861,43.66,156.5193051983049,1.04,2131.93,2019-01-01 14:40:00,2020-03-10 04:32:00,433,1.420323325635104
Shelby,Cannon,Des Moines,IA,612,4.177889175304449,46.870000000000005,117.6520077634963,1.01,2276.72,2019-01-01 03:26:00,2020-03-10 13:44:00,434,1.4101382488479262
Shelby,Mitchell,Brandon,VT,1568,4.573001320416269,53.82,154.39759167701408,1.02,2065.96,2019-01-01 04:44:00,2020-03-10 16:02:00,434,3.6129032258064515
Sheri,Thomas,Kings Bay,GA,317,4.216126601359441,38.55,106.9612496469689,1.07,935.9,2019-01-06 12:06:00,2020-03-10 07:36:00,428,0.7406542056074766
Sherry,Martinez,Garrattsville,NY,1202,4.125142170568125,36.505,101.10552249700831,1.01,1330.07,2019-01-01 01:30:00,2020-03-10 02:20:00,434,2.769585253456221
Sonya,Jensen,Adams,WI,325,4.084329449783471,47.84,73.54170266869816,1.04,782.72,2019-01-01 11:23:00,2020-03-09 20:37:00,433,0.7505773672055427
Sophia,Dickson,Gibsonville,NC,650,4.223284500747992,52.235,98.70263544632441,1.02,1069.41,2019-01-02 23:27:00,2020-03-09 14:41:00,431,1.5081206496519721
Spencer,Williams,Watertown,MN,650,4.165415307621088,51.805,82.79763414410083,1.02,1064.13,2019-01-05 12:44:00,2020-03-10 02:37:00,429,1.5151515151515151
Stacy,Lambert,Mulberry Grove,IL,1529,4.089082431019995,37.05,118.90376212021692,1.02,1944.08,2019-01-01 08:40:00,2020-03-10 14:28:00,434,3.5230414746543777
Stacy,Villegas,Colorado Springs,CO,934,4.499389167941519,53.45,127.37786534765986,1.08,1759.88,2019-01-01 02:14:00,2020-03-09 20:25:00,433,2.1570438799076213
Stacy,Walsh,Cressona,PA,616,4.112690395099709,40.58,134.36425221266316,1.01,2785.79,2019-01-02 03:13:00,2020-03-09 18:23:00,432,1.4259259259259258
Stanley,Dickson,Smock,PA,629,4.530585054640863,75.4,92.15569533400361,21.46,1097.76,2019-01-02 14:36:00,2020-03-10 10:05:00,432,1.4560185185185186
Stanley,Mayo,Fiddletown,CA,1214,4.56704867080174,76.08500000000001,93.88108969538327,18.74,1214.39,2019-01-01 04:14:00,2020-03-10 13:19:00,434,2.7972350230414746
Stephanie,Crane,Central,IN,621,4.050008673970126,42.17,78.6932369486478,1.04,1186.82,2019-01-01 00:56:00,2020-03-10 13:52:00,434,1.4308755760368663
Stephanie,Cummings,Ash Flat,AR,926,4.375685704067735,44.775,477.7644250364569,1.01,13536.84,2019-01-01 02:53:00,2020-03-10 08:34:00,434,2.133640552995392
Stephanie,Gill,Orient,WA,1851,3.9675488910684713,29.37,113.67521216835826,1.0,2906.57,2019-01-01 00:00:00,2020-03-10 15:47:00,434,4.264976958525345
Stephanie,Hopkins,Falls City,TX,607,4.424306873511371,35.93,579.3235574852634,1.08,14112.59,2019-01-01 10:12:00,2020-03-10 09:18:00,433,1.4018475750577368
Stephanie,Middleton,Morrisdale,PA,593,4.381240491005291,53.76,91.79913586458159,1.05,595.53,2019-01-01 19:06:00,2020-03-09 17:58:00,432,1.3726851851851851
Stephanie,Murphy,Barnard,SD,596,4.062131297616832,39.495000000000005,93.03069608462515,1.02,1357.5,2019-01-01 02:36:00,2020-03-10 06:39:00,434,1.3732718894009217
Stephanie,Taylor,Saint Paul,MN,1272,4.534176746639759,53.845,144.14351155725902,1.01,2132.9,2019-01-01 12:56:00,2020-03-09 21:19:00,433,2.9376443418013856
Stephen,Lopez,Olmsted,IL,628,4.540997288023452,76.41499999999999,93.02276829366467,7.44,1062.26,2019-01-01 06:14:00,2020-03-10 14:08:00,434,1.4470046082949308
Stephen,Marshall,Monmouth Beach,NJ,1257,4.164388238266617,37.01,202.14672445203496,1.01,5322.45,2019-01-01 12:58:00,2020-03-09 19:32:00,433,2.903002309468822
Steven,Arnold,Belfast,NY,885,4.133595515393304,37.75,98.79407050710475,1.02,1184.06,2019-01-01 01:58:00,2020-03-10 13:33:00,434,2.0391705069124426
Steven,Brooks,Manley,NE,950,4.178702157889016,40.615,106.5089826342144,1.02,1572.39,2019-01-02 11:12:00,2020-03-10 14:44:00,433,2.1939953810623556
Steven,Castaneda,Lamy,NM,302,4.2139728406544315,44.515,101.93898395066196,1.11,871.27,2019-01-01 16:54:00,2020-03-10 09:27:00,433,0.6974595842956121
Steven,Faulkner,Farmington,NY,895,4.246241307197496,51.7,118.66626908004301,1.01,2222.37,2019-01-01 02:02:00,2020-03-10 10:09:00,434,2.0622119815668203
Steven,Johnson,Aurora,CO,298,4.381165525770974,52.584999999999994,144.43895327649565,1.24,1234.32,2019-01-03 19:30:00,2020-03-08 16:38:00,429,0.6946386946386947
Steven,Sanders,Ozawkie,KS,962,4.2506964114012185,47.519999999999996,141.98641484205245,1.01,2386.16,2019-01-01 01:41:00,2020-03-10 10:03:00,434,2.216589861751152
Steven,Walters,Woodville,AL,1320,3.957084437185411,33.915,81.62088959075002,1.01,1474.78,2019-01-01 15:07:00,2020-03-10 00:22:00,433,3.048498845265589
Steven,Williams,Edinburg,VA,619,4.261942159318829,45.66,121.07756237607633,1.01,1095.97,2019-01-01 16:25:00,2020-03-09 15:49:00,432,1.4328703703703705
Steven,Yoder,Summerfield,TX,917,4.557152128247913,75.51,90.28583044370151,17.21,1028.7,2019-01-01 06:00:00,2020-03-10 13:48:00,434,2.1129032258064515
Susan,Garcia,Albuquerque,NM,292,4.56919764386574,50.56999999999999,158.45593906512127,1.3,1174.02,2019-01-01 15:56:00,2020-03-09 04:35:00,432,0.6759259259259259
Susan,Garcia,Wappapello,MO,6,6.673443342788057,791.955,289.05851398981486,296.14,1097.09,2019-10-28 14:33:00,2019-10-29 22:37:00,1,6.0
Susan,Hardy,Manistique,MI,1821,4.528905824684219,56.54,132.27864131022832,1.02,1982.21,2019-01-01 05:27:00,2020-03-10 15:28:00,434,4.195852534562212
Susan,Hernandez,Moro,IL,932,4.032718914242109,36.18,99.08907445632413,1.02,1689.69,2019-01-01 16:22:00,2020-03-10 06:37:00,433,2.1524249422632793
Susan,Mills,Louisville,KY,941,4.128139501767869,46.07,101.6324096296942,1.01,1969.49,2019-01-01 13:23:00,2020-03-10 16:08:00,434,2.1682027649769586
Susan,Shah,Cranks,KY,940,4.113454591223759,37.525000000000006,90.52266919706892,1.02,1204.11,2019-01-01 00:48:00,2020-03-10 14:38:00,434,2.165898617511521
Susan,Washington,May,TX,1220,4.088136809342761,37.96,82.26264181955123,1.04,1319.71,2019-01-01 00:17:00,2020-03-09 20:53:00,433,2.8175519630484986
Sydney,Montoya,Fairhope,AL,311,4.470382699341436,50.49,166.31761414187324,1.11,1262.9,2019-01-02 05:58:00,2020-03-09 06:33:00,432,0.7199074074074074
Sydney,Morales,Coulee Dam,WA,11,6.116387688001765,301.9,431.5759258430349,6.39,1256.43,2019-03-24 01:47:00,2019-03-25 23:28:00,1,11.0
Tabitha,Reyes,New York City,NY,313,4.594630815870657,54.92,277.98212216888504,1.02,4169.5,2019-01-01 17:03:00,2020-03-09 13:45:00,432,0.7245370370370371
Tamara,Martinez,Matthews,MO,916,4.15186908443649,35.015,134.3861710999051,1.0,1697.19,2019-01-02 02:05:00,2020-03-10 03:40:00,433,2.115473441108545
Tami,Forbes,Barnstable,MA,1266,4.19490887884374,41.825,113.29776636934945,1.01,1511.35,2019-01-01 02:28:00,2020-03-10 13:39:00,434,2.9170506912442398
Tammie,Harper,Westfir,OR,311,4.383681614920588,43.73,146.87237476082086,1.13,1293.23,2019-01-01 00:22:00,2020-03-09 11:56:00,433,0.7182448036951501
Tammy,Ayers,Hinckley,OH,1847,4.538404837915363,50.96,243.30434788276722,1.01,8524.52,2019-01-01 01:46:00,2020-03-10 10:19:00,434,4.255760368663594
Tammy,Davis,Moundsville,WV,1579,4.485437086798594,51.65,167.3162947871632,1.06,4758.79,2019-01-01 12:02:00,2020-03-09 19:47:00,433,3.6466512702078524
Tammy,Maldonado,Stittville,NY,285,4.260430747222467,55.52,68.03030711659007,1.05,548.83,2019-01-05 06:31:00,2020-03-10 15:37:00,430,0.6627906976744186
Tammy,Mathews,Orange Park,FL,9,6.628248585750711,844.23,270.84586483828764,287.35,1021.63,2019-09-10 13:49:00,2019-09-11 23:43:00,1,9.0
Tanner,Carroll,Cokeburg,PA,1282,4.5555173057924225,75.97,92.18650292058202,7.64,989.31,2019-01-01 10:53:00,2020-03-10 07:28:00,433,2.960739030023095
Tanner,Davis,Payson,IL,895,4.2561490373029685,39.68,139.80610391060011,1.02,1989.5,2019-01-01 03:42:00,2020-03-10 05:45:00,434,2.0622119815668203
Tanya,Dickerson,Old Hickory,TN,326,4.645441255771043,60.64,150.28071749933886,1.03,1338.95,2019-01-01 14:35:00,2020-03-09 08:50:00,432,0.7546296296296297
Tanya,Williams,Brownville,NY,1234,4.130771173744434,36.705,92.55181158131116,1.0,1221.36,2019-01-01 01:32:00,2020-03-10 15:44:00,434,2.8433179723502304
Tara,Campbell,Rock Springs,WY,1545,4.508817806324184,54.13,140.9464181062482,1.04,2175.59,2019-01-01 13:50:00,2020-03-10 13:32:00,433,3.5681293302540418
Tara,Richards,Keisterville,PA,1216,4.199712890349409,39.89,148.04359300149127,1.03,3441.37,2019-01-01 03:10:00,2020-03-09 08:03:00,433,2.808314087759815
Taylor,Khan,North Washington,PA,1232,4.164588670787369,36.675,118.39342529766645,1.03,2190.37,2019-01-01 01:06:00,2020-03-10 05:32:00,434,2.838709677419355
Teresa,Blankenship,Karnack,TX,914,4.182235536449083,45.985,126.29762558525864,1.03,2543.67,2019-01-01 02:04:00,2020-03-10 04:20:00,434,2.1059907834101383
Teresa,Clark,Noonan,ND,1296,4.083798145823428,38.519999999999996,80.47617190315904,1.01,848.62,2019-01-01 07:26:00,2020-03-10 08:14:00,434,2.986175115207373
Teresa,Stein,Brunson,SC,1501,4.007184909446992,34.84,115.16121071144326,1.07,2101.72,2019-01-01 06:20:00,2020-03-10 15:35:00,434,3.4585253456221197
Terrance,Mckinney,Norman,AR,1247,4.071700781578789,37.38,90.03054814636839,1.01,1517.4,2019-01-01 13:33:00,2020-03-10 07:23:00,433,2.879907621247113
Terri,Bailey,Daly City,CA,938,4.543721697434612,52.019999999999996,139.38242831440263,1.01,2084.1,2019-01-01 08:03:00,2020-03-10 14:04:00,434,2.161290322580645
Theresa,Blackwell,Shenandoah Junction,WV,1236,4.172906961436215,39.334999999999994,105.41140552747706,1.01,1205.19,2019-01-01 04:32:00,2020-03-10 04:29:00,433,2.8545034642032334
Theresa,Powell,Leonard,TX,1509,4.4694467115449825,52.64,116.32072213173655,1.01,1675.94,2019-01-01 18:17:00,2020-03-10 02:18:00,433,3.484988452655889
Thomas,Cross,Elkhart,IA,898,4.561041645117589,77.385,86.4733465318458,21.45,586.65,2019-01-01 22:21:00,2020-03-10 15:44:00,433,2.0739030023094687
Thomas,Gibson,Grand Bay,AL,321,4.018438665160204,39.29,62.61795402534398,1.04,495.04,2019-01-03 01:39:00,2020-03-10 09:35:00,432,0.7430555555555556
Thomas,Hale,Cazenovia,WI,939,4.5141338740301435,75.88,75.13531552954167,26.44,597.83,2019-01-01 06:35:00,2020-03-09 14:01:00,433,2.168591224018476
Thomas,Jenkins,Oakland,CA,997,4.121398062118598,39.79,133.28123859959408,1.02,2565.38,2019-01-01 10:07:00,2020-03-10 14:50:00,434,2.2972350230414746
Thomas,Mathis,Moores Hill,IN,326,4.32546561543655,55.28,125.68522545981817,1.02,1200.44,2019-01-01 03:56:00,2020-03-10 04:02:00,434,0.7511520737327189
Thomas,Payne,Huslia,AK,313,4.159049303569886,40.4,123.33283773729516,1.04,1915.41,2019-01-04 05:55:00,2020-03-09 14:45:00,430,0.727906976744186
Thomas,Sullivan,Milwaukee,WI,957,3.8760687592904715,20.69,96.09236216075084,1.01,1504.9,2019-01-01 14:58:00,2020-03-10 12:31:00,433,2.2101616628175518
Tiffany,Stephens,Grand Bay,AL,324,4.3717362151329136,49.58,136.68439535662452,1.08,1022.18,2019-01-01 21:13:00,2020-03-09 20:06:00,432,0.75
Timothy,Gomez,Leo,IN,1227,4.05692475837841,35.37,113.23917645631211,1.0,1468.08,2019-01-01 08:36:00,2020-03-10 14:45:00,434,2.827188940092166
Timothy,Kirby,Sauk Rapids,MN,642,4.026980592548445,31.575,117.06863434727492,1.06,1291.57,2019-01-01 09:41:00,2020-03-10 10:59:00,434,1.4792626728110598
Timothy,Simmons,Newberg,OR,620,3.9165989713211244,35.565,72.10374966348074,1.01,1058.7,2019-01-02 22:58:00,2020-03-10 02:58:00,432,1.4351851851851851
Tina,Alvarez,Early,IA,298,4.217086200887178,40.745000000000005,109.70191970555709,1.08,966.04,2019-01-02 03:55:00,2020-03-08 17:01:00,431,0.691415313225058
Tina,Lawrence,Nobleboro,ME,1230,4.1685713910364415,36.94499999999999,177.75360400971235,1.05,4350.53,2019-01-01 22:15:00,2020-03-10 07:49:00,433,2.840646651270208
Tina,Zimmerman,Thomas,OK,952,3.94372461098472,35.25,71.20072122479449,1.04,1287.18,2019-01-01 06:56:00,2020-03-09 16:43:00,433,2.1986143187066975
Tommy,Dixon,Dresden,KS,333,3.977329249808816,35.66,53.850717605469036,1.04,316.33,2019-01-01 06:10:00,2020-03-09 12:15:00,433,0.76905311778291
Toni,Gomez,Altona,NY,1202,4.204017521322396,38.269999999999996,197.24533285365968,1.02,6062.72,2019-01-01 05:43:00,2020-03-10 06:03:00,434,2.769585253456221
Traci,Bridges,Winnsboro,SC,6,6.18762052108027,481.46000000000004,333.0375175662145,19.8,882.02,2020-03-08 12:46:00,2020-03-09 23:34:00,1,6.0
Tracy,Conway,Bonfield,IL,890,4.165157249997029,38.085,141.44472258564946,1.0,2809.57,2019-01-01 15:59:00,2020-03-10 06:35:00,433,2.0554272517321017
Travis,Hayes,Conway,NH,929,4.141347800943039,25.21,263.1782013832141,1.01,7144.67,2019-01-01 06:53:00,2020-03-10 15:38:00,434,2.140552995391705
Tyler,Garcia,Doe Hill,VA,1215,4.553685840212985,75.65,87.2173915629725,26.01,591.33,2019-01-01 00:03:00,2020-03-10 11:22:00,434,2.7995391705069124
Tyler,Mills,Elizabethtown,KY,923,4.080068347945314,38.82,136.38153279417688,1.01,2657.35,2019-01-02 22:23:00,2020-03-10 04:05:00,432,2.136574074074074
Tyler,Small,Boyd,WI,328,4.547446763206272,74.68,93.32493839601729,26.21,656.28,2019-01-02 20:31:00,2020-03-09 08:59:00,431,0.7610208816705336
Tyler,Wright,Warren,MI,1538,4.058020793214498,38.269999999999996,109.68490510444414,1.02,2437.55,2019-01-01 02:50:00,2020-03-10 15:47:00,434,3.543778801843318
Valerie,Clark,Lowell,OR,933,4.174269858435616,39.1,101.10268333606354,1.01,1073.84,2019-01-01 14:56:00,2020-03-10 02:38:00,433,2.1547344110854505
Valerie,Davis,Drakes Branch,VA,1563,4.02926619254188,34.36,127.1607681372861,1.02,3267.57,2019-01-01 01:34:00,2020-03-10 15:44:00,434,3.6013824884792625
Vanessa,Anderson,Prosperity,SC,619,4.447758972916041,54.44,107.90822751496921,1.08,1040.33,2019-01-02 13:15:00,2020-03-10 06:11:00,432,1.4328703703703705
Veronica,Burton,Bonita Springs,FL,319,4.400934907393621,50.65,93.65481707366106,1.05,760.6,2019-01-03 16:36:00,2020-03-10 02:40:00,431,0.740139211136891
Vicki,Mendoza,Esbon,KS,1590,4.008565587319704,33.43,108.6917854929733,1.01,1857.28,2019-01-01 12:08:00,2020-03-10 12:33:00,434,3.6635944700460827
Victoria,Fleming,Stanchfield,MN,1580,4.0556535146783945,19.939999999999998,221.02996037271797,1.01,5735.43,2019-01-01 16:44:00,2020-03-10 03:48:00,433,3.648960739030023
Victoria,Mcbride,Clarksville,MO,322,4.1559074844107045,42.265,102.27196431585024,1.03,1087.53,2019-01-03 19:37:00,2020-03-10 10:33:00,431,0.7470997679814385
Vincent,Cain,Hartford,AL,332,4.101073378897,44.24,96.19417216862105,1.31,1193.63,2019-01-02 20:26:00,2020-03-06 01:59:00,428,0.7757009345794392
Vincent,Flowers,Wichita,KS,1251,4.120859225631555,38.5,111.33401079624382,1.04,1300.21,2019-01-01 07:49:00,2020-03-10 14:13:00,434,2.8824884792626726
Vincent,Mueller,Dallas,TX,340,4.231721309338147,48.355000000000004,97.7236216703042,1.06,1031.92,2019-01-01 13:59:00,2020-03-09 20:12:00,433,0.7852193995381063
Vincent,Richards,Beasley,TX,644,4.5522141828350025,77.6,90.25165466839594,11.7,1083.02,2019-01-02 06:48:00,2020-03-10 07:34:00,433,1.48729792147806
Vincent,Waller,Lohrville,IA,1263,4.186624290498957,43.96,94.02553343739514,1.0,982.98,2019-01-01 02:00:00,2020-03-10 13:06:00,434,2.910138248847926
Vincent,Ward,North Brookfield,MA,306,4.176873869057058,40.955,108.47243032633766,1.14,870.34,2019-01-03 00:00:00,2020-03-09 14:38:00,431,0.7099767981438515
Walter,Blair,Pearlington,MS,328,4.071318268883694,37.519999999999996,79.20177076515459,1.0,800.21,2019-01-01 09:15:00,2020-03-10 05:46:00,433,0.7575057736720554
Warren,Daniels,El Paso,TX,343,4.042437811845359,37.88,88.55397974114526,1.22,1005.04,2019-01-01 04:58:00,2020-03-10 13:45:00,434,0.7903225806451613
Wayne,Marsh,Dumont,CO,886,4.576053192455246,76.255,91.07911798742136,24.67,605.78,2019-01-01 03:37:00,2020-03-10 09:32:00,434,2.0414746543778803
Wayne,Payne,Cuyahoga Falls,OH,961,4.209216206993219,50.95,109.9171071514604,1.03,1545.24,2019-01-01 05:26:00,2020-03-10 11:31:00,434,2.2142857142857144
Wesley,Parker,Mc Intosh,SD,306,4.557630073511712,75.285,83.79611381768949,27.05,574.41,2019-01-03 06:51:00,2020-03-10 05:46:00,431,0.7099767981438515
Whitney,Gallagher,Deane,KY,879,4.317065574525767,54.25,97.82187152377867,1.04,1256.8,2019-01-05 12:22:00,2020-03-09 13:01:00,429,2.0489510489510487
William,Cannon,Union,WV,635,4.214792111399076,41.63,114.6558890492848,1.09,1048.18,2019-01-01 06:31:00,2020-03-10 03:41:00,433,1.466512702078522
William,Fitzgerald,Keller,TX,916,4.208888490575031,34.995,287.1802398905893,1.0,8160.1,2019-01-01 14:06:00,2020-03-10 14:10:00,434,2.110599078341014
William,Hunter,Emporium,PA,639,4.288647609334154,54.27,112.02609029384497,1.03,1458.32,2019-01-01 04:59:00,2020-03-09 13:49:00,433,1.4757505773672055
William,Jenkins,Harper,TX,1220,4.526807234766213,76.035,86.60287018738846,25.33,1047.73,2019-01-01 05:32:00,2020-03-10 12:52:00,434,2.8110599078341014
William,Johnson,South Londonderry,VT,605,4.269702304337661,41.34,131.4623569962083,1.07,2179.79,2019-01-01 09:53:00,2020-03-10 04:32:00,433,1.3972286374133949
William,Lopez,Brainard,NE,323,4.225834851022911,43.47,108.67286843571449,1.05,1182.52,2019-01-01 06:54:00,2020-03-09 14:44:00,433,0.745958429561201
William,Marshall,Collegeville,MN,313,4.694522484353796,77.77,125.0688375742993,10.06,1153.57,2019-01-05 04:38:00,2020-03-10 16:03:00,430,0.727906976744186
William,Martinez,Louisiana,MO,296,4.226257035305972,51.010000000000005,141.88711036910607,1.01,2160.44,2019-01-01 02:06:00,2020-03-08 01:11:00,431,0.6867749419953596
William,Perry,Denham Springs,LA,1521,3.9450003782644933,33.8,87.04745365702551,1.01,1519.65,2019-01-02 10:02:00,2020-03-10 14:35:00,433,3.51270207852194
William,Skinner,Mount Hope,AL,1250,4.081192451136682,42.455,81.29454758772196,1.01,1395.7,2019-01-04 02:19:00,2020-03-10 15:05:00,431,2.9002320185614847
William,Thomas,Lahoma,OK,958,4.615522160060286,76.21000000000001,115.22763486035464,8.95,1111.45,2019-01-02 20:52:00,2020-03-10 11:56:00,432,2.2175925925925926
William,Thompson,Rock Tavern,NY,1230,4.152332585168542,43.105000000000004,98.29984288579644,1.01,1190.43,2019-01-01 06:55:00,2020-03-10 12:47:00,434,2.834101382488479
Willie,Jordan,Spearsville,LA,642,4.161691635681711,43.07,80.19251064855476,1.04,841.07,2019-01-01 08:13:00,2020-03-10 07:51:00,433,1.4826789838337182
Xavier,Beltran,Big Creek,KY,890,4.616555019767051,75.705,111.99264144861834,7.58,1042.27,2019-01-01 00:25:00,2020-03-08 02:41:00,432,2.060185185185185
Zachary,Allen,Ollie,IA,896,4.1127314031016375,36.935,91.19824829463927,1.0,901.2,2019-01-01 21:10:00,2020-03-10 05:36:00,433,2.069284064665127
